#FILENAME	LAYER	MTYPE	ETYPE	XOFFSET	YOFFSET	ZOFFSET	OFFSET_TYPE	AXON_PAR	BASAL_PAR	APICAL_PAR
neuronsIO_29.swc	1	0	1	226.177000	-187.608000	-2086.653550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_30.swc	1	0	1	-614.734000	131.086000	-2327.627550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_31.swc	1	0	1	-462.781000	97.160500	-2354.116550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_32.swc	1	0	1	824.054000	89.425900	-2294.505550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_33.swc	1	0	1	-551.509000	126.459000	-2071.880550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_34.swc	1	0	1	-471.260000	30.080400	-2406.142550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_35.swc	1	0	1	502.991000	-126.342000	-2261.905550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_36.swc	1	0	1	-151.777000	-240.604000	-2075.764550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_37.swc	1	0	1	225.260000	-147.763000	-2362.678550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_38.swc	1	0	1	809.366000	62.541800	-2160.853450	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_39.swc	1	0	1	903.409000	55.923200	-2250.649050	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_40.swc	1	0	1	883.750000	64.650400	-2355.078550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_41.swc	1	0	1	-659.798000	-60.510300	-2281.110350	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_42.swc	1	0	1	928.482000	72.712700	-2313.650550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_43.swc	1	0	1	-154.132000	118.793000	-2434.530550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_44.swc	1	0	1	752.429000	-12.459300	-2297.998550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_45.swc	1	0	1	544.363000	151.778000	-2347.036550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_46.swc	1	0	1	-391.883000	-305.360000	-2334.714550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_47.swc	1	0	1	-576.398000	-217.126000	-2402.129550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_48.swc	1	0	1	105.884000	-152.456000	-2171.696550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_49.swc	1	0	1	-812.180000	51.822200	-2381.618550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_50.swc	1	0	1	358.295000	203.327000	-2340.011550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_51.swc	1	0	1	66.819700	-33.461900	-2178.727410	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_52.swc	1	0	1	775.067000	80.708700	-2395.654550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_53.swc	1	0	1	-443.556000	-182.805000	-2321.805550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_54.swc	1	0	1	-594.159000	-46.654100	-2380.930550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_55.swc	1	0	1	-279.407000	-49.688900	-2262.020650	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_56.swc	1	0	1	-603.483000	-59.867700	-2054.244550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_57.swc	1	0	1	8.961700	219.483000	-2271.412850	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_58.swc	1	0	1	-17.915300	-153.415000	-2045.093550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_59.swc	1	0	1	-510.323000	-150.383000	-2127.750750	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_60.swc	1	0	1	-131.339000	168.036000	-2277.475850	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_61.swc	1	0	1	-297.642000	-281.027000	-2176.962450	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_62.swc	1	0	1	373.653000	-84.860700	-2167.959750	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_63.swc	1	0	1	-728.893000	-121.109000	-2111.018050	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_64.swc	1	0	1	-640.612000	242.956000	-2338.570550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_65.swc	1	0	1	-256.103000	166.725000	-2476.623550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_66.swc	1	0	1	-303.240000	-178.744000	-2332.829550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_67.swc	1	0	1	815.712000	-107.415000	-2109.412750	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_68.swc	1	0	1	12.999800	39.490500	-2514.085550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_69.swc	1	0	1	295.061000	-23.149800	-2335.581550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_70.swc	1	0	1	-694.438000	-10.732200	-1915.630550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_71.swc	1	0	1	142.573000	-204.215000	-2014.745550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_72.swc	1	0	1	-159.123000	3.009430	-2068.451550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_73.swc	1	0	1	-748.122000	-66.546000	-2004.247550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_74.swc	1	0	1	160.633000	-212.314000	-2371.644550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_75.swc	1	0	1	715.254000	-18.740100	-2155.063050	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_76.swc	1	0	1	143.891000	-228.395000	-2358.516550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_77.swc	1	0	1	-475.185000	119.162000	-2015.127550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_78.swc	1	0	1	197.925000	-211.682000	-2266.303950	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_79.swc	1	0	1	177.269000	-97.315300	-2276.354850	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_80.swc	1	0	1	-228.082000	256.546000	-2201.888150	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_81.swc	1	0	1	-44.459500	186.403000	-2357.042550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_82.swc	1	0	1	-770.079000	-152.993000	-2289.901550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_83.swc	1	0	1	154.138000	-143.343000	-2294.137550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_84.swc	1	0	1	-667.510000	-28.824700	-2043.441550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_85.swc	1	0	1	122.903000	-250.257000	-2054.098550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_86.swc	1	0	1	519.825000	48.019300	-1938.569550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_87.swc	1	0	1	-879.648000	11.604900	-2277.979450	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_88.swc	1	0	1	-471.446000	-226.818000	-1955.636550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_89.swc	1	0	1	-129.693000	-278.918000	-2162.542350	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_90.swc	1	0	1	-210.709000	267.116000	-1990.052550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_91.swc	1	0	1	-854.649000	-129.548000	-2331.736550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_92.swc	1	0	1	292.399000	154.918000	-1882.867550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_93.swc	1	0	1	717.306000	137.697000	-2045.114550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_94.swc	1	0	1	-848.248000	186.712000	-2274.061750	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_95.swc	1	0	1	-738.258000	54.177900	-2137.592750	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_96.swc	1	0	1	843.207000	6.888520	-2038.300550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_97.swc	1	0	1	-762.223000	24.719600	-2223.187250	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_98.swc	1	0	1	-55.385400	-284.076000	-2291.614550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_99.swc	1	0	1	88.313500	-69.124900	-2485.724550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_100.swc	1	0	1	89.731500	283.623000	-2001.795550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_101.swc	1	0	1	724.899000	-256.792000	-2184.026870	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_102.swc	1	0	1	417.416000	251.231000	-2180.001060	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_103.swc	1	0	1	745.105000	-197.100000	-2246.948250	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_104.swc	1	0	1	258.877000	226.250000	-1983.330550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_105.swc	1	0	1	157.227000	176.895000	-1969.468550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_106.swc	1	0	1	955.372000	72.913100	-2235.059550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_107.swc	1	0	1	-796.994000	-126.096000	-2250.089850	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_108.swc	1	0	1	-646.567000	92.347700	-1970.174550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_109.swc	1	0	1	-953.977000	67.086800	-2194.667540	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_110.swc	1	0	1	856.918000	81.154200	-2233.359550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_111.swc	1	0	1	-424.302000	-261.437000	-2180.694600	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_112.swc	1	0	1	755.130000	-163.742000	-2163.928950	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_113.swc	1	0	1	638.263000	183.789000	-2010.903550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_114.swc	1	0	1	-188.567000	96.755100	-1891.834550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_115.swc	1	0	1	-338.626000	-25.798200	-2297.182550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_116.swc	1	0	1	-563.809000	-55.648100	-1946.462550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_117.swc	1	0	1	-225.129000	59.814900	-2150.390950	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_118.swc	1	0	1	-845.098000	-137.811000	-2079.812550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_119.swc	1	0	1	32.792800	32.682700	-1920.494550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_120.swc	1	0	1	-826.509000	28.635900	-2017.102550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_121.swc	1	0	1	-902.002000	83.275700	-2318.596550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_122.swc	1	0	1	543.990000	-109.863000	-2429.513550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_123.swc	1	0	1	-231.604000	-77.176400	-1970.717550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_124.swc	1	0	1	162.062000	94.230200	-2346.418550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_125.swc	1	0	1	-577.583000	159.523000	-1929.677550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_126.swc	1	0	1	124.794000	58.414600	-1914.417550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_127.swc	1	0	1	-619.160000	-84.808600	-2373.732550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_128.swc	1	0	1	-673.806000	-18.922700	-2268.707150	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_129.swc	1	0	1	-366.933000	-98.722600	-2270.005650	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_130.swc	1	0	1	-366.752000	203.310000	-1976.681550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_131.swc	1	0	1	333.748000	-311.938000	-2157.045850	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_132.swc	1	0	1	265.433000	-159.404000	-2308.111550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_133.swc	1	0	1	38.812800	263.024000	-2305.199550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_134.swc	1	0	1	-281.169000	-280.969000	-2200.957950	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_135.swc	1	0	1	154.601000	-197.419000	-2200.937450	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_136.swc	1	0	1	115.713000	80.987500	-1936.943550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_137.swc	1	0	1	245.431000	268.285000	-2301.803550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_138.swc	1	0	1	477.163000	27.493100	-2202.942750	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_139.swc	1	0	1	574.779000	-194.767000	-2241.523450	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_140.swc	1	0	1	-521.308000	123.560000	-2157.506850	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_141.swc	1	0	1	-409.374000	148.863000	-2388.229550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_142.swc	1	0	1	264.215000	-302.512000	-2239.058150	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_143.swc	1	0	1	221.691000	-121.256000	-2067.018550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_144.swc	1	0	1	-109.748000	-94.595600	-2259.336750	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_145.swc	1	0	1	145.186000	-130.880000	-1882.680550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_146.swc	1	0	1	-108.687000	207.333000	-2419.923550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_147.swc	1	0	1	335.259000	202.954000	-1999.851550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_148.swc	1	0	1	478.658000	253.676000	-2069.973550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_149.swc	1	0	1	-667.921000	79.859800	-2061.976550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_150.swc	1	0	1	568.371000	143.565000	-2065.811550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_151.swc	1	0	1	478.345000	104.584000	-2397.323550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_152.swc	1	0	1	296.712000	-53.541700	-2348.548550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_153.swc	1	0	1	676.615000	18.482000	-2334.070550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_154.swc	1	0	1	348.131000	-229.963000	-2280.714550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_155.swc	1	0	1	-711.781000	-127.747000	-2228.712550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_156.swc	1	0	1	736.496000	48.587300	-2003.192550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_157.swc	1	0	1	-398.392000	-101.663000	-2153.416750	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_158.swc	1	0	1	348.299000	99.505400	-2148.831450	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_159.swc	1	0	1	421.879000	265.709000	-2366.684550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_160.swc	1	0	1	-591.974000	-242.499000	-2246.214550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_161.swc	1	0	1	-238.039000	161.544000	-2045.614550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_162.swc	1	0	1	-758.119000	-172.182000	-2195.604060	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_163.swc	1	0	1	-655.661000	-146.206000	-2243.342850	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_164.swc	1	0	1	-370.231000	266.377000	-2237.688950	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_165.swc	1	0	1	-386.036000	229.441000	-2263.934750	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_166.swc	1	0	1	-499.667000	-116.178000	-2383.845550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_167.swc	1	0	1	662.728000	137.688000	-2102.309050	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_168.swc	1	0	1	345.221000	-294.530000	-2172.973950	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_169.swc	1	0	1	617.663000	296.367000	-2181.143890	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_170.swc	1	0	1	23.136400	-230.501000	-2196.186410	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_171.swc	1	0	1	-357.865000	69.797000	-2359.075550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_172.swc	1	0	1	-712.660000	101.683000	-1959.585550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_173.swc	1	0	1	-520.468000	-23.598900	-2363.535550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_174.swc	1	0	1	425.182000	227.236000	-2176.070850	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_175.swc	1	0	1	90.267400	228.625000	-2094.219050	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_176.swc	1	0	1	-210.248000	84.801100	-2171.275650	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_177.swc	1	0	1	-334.724000	-105.928000	-1987.054550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_178.swc	1	0	1	-33.993700	-122.669000	-1969.108550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_179.swc	1	0	1	-88.686600	70.037100	-2508.737550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_180.swc	1	0	1	229.455000	-239.915000	-2441.825550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_181.swc	1	0	1	-455.420000	123.589000	-1974.972550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_182.swc	1	0	1	-148.950000	-18.164600	-2439.970550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_183.swc	1	0	1	267.660000	223.686000	-2384.241550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_184.swc	1	0	1	-526.870000	-195.508000	-2001.350550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_185.swc	1	0	1	-598.414000	-20.968800	-2158.379350	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_186.swc	1	0	1	106.766000	-183.470000	-2258.468350	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_187.swc	1	0	1	-188.455000	-27.729600	-2357.623550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_188.swc	1	0	1	-458.814000	211.592000	-2173.249250	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_189.swc	1	0	1	-466.944000	256.657000	-2163.932450	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_190.swc	1	0	1	-192.372000	-44.355400	-2027.470550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_191.swc	1	0	1	85.789600	14.217600	-2491.833550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_192.swc	1	0	1	-91.879600	143.661000	-2436.535550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_193.swc	1	0	1	-710.640000	-137.228000	-2354.452550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_194.swc	1	0	1	66.697900	-195.278000	-1969.603550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_195.swc	1	0	1	-1.097350	114.646000	-2202.599850	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_196.swc	1	0	1	-220.110000	-28.716900	-2214.755850	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_197.swc	1	0	1	-934.236000	-9.573910	-2087.887350	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_198.swc	1	0	1	876.290000	107.923000	-2111.448250	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_199.swc	1	0	1	228.604000	187.792000	-2025.948550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_200.swc	1	0	1	-127.295000	5.859750	-2161.787150	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_201.swc	1	0	1	-40.484300	241.302000	-2252.696950	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_202.swc	1	0	1	-3.707310	-278.015000	-1984.589550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_203.swc	1	0	1	196.010000	-289.064000	-2346.019550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_204.swc	1	0	1	-345.514000	162.996000	-2116.081350	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_205.swc	1	0	1	-341.431000	112.645000	-2398.211550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_206.swc	1	0	1	-515.704000	220.196000	-2101.427350	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_207.swc	1	0	1	-810.403000	-50.148600	-2171.539550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_208.swc	1	0	1	163.693000	148.310000	-2077.409550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_209.swc	1	0	1	388.226000	-211.621000	-2120.567650	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_210.swc	1	0	1	266.719000	-166.630000	-2451.392550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_211.swc	1	0	1	-383.989000	318.553000	-2234.184450	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_212.swc	1	0	1	-391.341000	-244.308000	-1968.233550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_213.swc	1	0	1	652.107000	244.754000	-2101.002450	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_214.swc	1	0	1	-641.853000	-121.681000	-2255.112350	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_215.swc	1	0	1	-126.189000	-50.829900	-2207.402850	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_216.swc	1	0	1	-786.165000	149.635000	-2146.035150	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_217.swc	1	0	1	222.768000	-230.683000	-2055.211550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_218.swc	1	0	1	199.544000	-114.171000	-1903.916550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_219.swc	1	0	1	43.599300	-284.340000	-2127.200050	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_220.swc	1	0	1	488.307000	232.456000	-2051.451550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_221.swc	1	0	1	83.787900	64.146900	-1868.934550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_222.swc	1	0	1	75.296600	-117.543000	-1902.780550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_223.swc	1	0	1	286.269000	231.446000	-2305.805550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_224.swc	1	0	1	-131.864000	225.685000	-2198.612950	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_225.swc	1	0	1	304.537000	212.773000	-2207.996450	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_226.swc	1	0	1	30.804800	-251.192000	-1948.994550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_227.swc	1	0	1	767.695000	175.397000	-2091.490250	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_228.swc	1	0	1	-689.516000	273.675000	-2088.581750	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_229.swc	1	0	1	417.257000	156.383000	-2343.714550	A	IO_axon.txt	IO_denda.txt	NULL
neuronsIO_230.swc	1	0	1	88.092400	278.750000	-2139.184950	A	IO_axon.txt	IO_denda.txt	NULL
