#x	200pA
# NOTE: 
#   line field names
#   line number-of-columns 
time Vm
2
-280	-80
-275	-80
-270.5	-80
-270.11	-74.04
-268.3	-70.04
-267.57	-68.76
-264.67	-64.35
-261.78	-61.24
-259.6	-59.33
-257.79	-57.9
-255.25	-56.07
-254.89	-55.82
-254.17	-55.32
-251.27	-53.39
-249.46	-52.28
-248.37	-51.65
-248.01	-51.45
-246.56	-50.69
-244.02	-49.51
-241.85	-48.65
-240.04	-48.04
-239.67	-47.93
-238.95	-47.72
-234.96	-46.66
-234.24	-46.48
-233.88	-46.39
-233.15	-46.21
-232.79	-46.12
-232.07	-45.95
-231.7	-45.86
-230.98	-45.68
-228.08	-45.01
-227.36	-44.84
-225.91	-44.52
-225.18	-44.37
-223.73	-44.08
-223.37	-44.01
-222.64	-43.88
-222.28	-43.81
-221.56	-43.69
-218.3	-43.19
-215.4	-42.8
-215.04	-42.75
-214.67	-42.7
-214.31	-42.65
-213.95	-42.61
-213.59	-42.56
-213.22	-42.51
-212.86	-42.46
-212.14	-42.36
-211.05	-42.2
-210.69	-42.14
-209.96	-42.03
-209.6	-41.97
-208.88	-41.85
-208.51	-41.78
-208.15	-41.72
-207.79	-41.65
-201.27	-40.4
-200.54	-40.28
-198.01	-39.96
-197.28	-39.9
-196.56	-39.84
-196.2	-39.81
-195.47	-39.77
-195.11	-39.75
-192.93	-39.65
-192.21	-39.62
-188.59	-39.46
-188.22	-39.44
-187.86	-39.41
-184.96	-39.17
-183.15	-39
-182.79	-38.96
-182.07	-38.89
-180.98	-38.79
-180.25	-38.72
-178.8	-38.59
-177.72	-38.49
-177.36	-38.46
-176.63	-38.39
-175.18	-38.25
-174.09	-38.14
-173.73	-38.1
-170.83	-37.77
-170.11	-37.69
-169.38	-37.61
-167.93	-37.49
-167.21	-37.44
-166.49	-37.4
-163.95	-37.22
-163.22	-37.14
-161.41	-36.84
-159.6	-36.37
-158.88	-36.15
-155.25	-34.96
-154.89	-34.85
-154.53	-34.75
-150.91	-33.87
-150.18	-33.69
-149.46	-33.51
-148.73	-33.3
-148.37	-33.19
-148.01	-33.08
-147.64	-32.95
-146.92	-32.67
-145.83	-32.12
-145.11	-31.62
-144.75	-31.31
-144.02	-30.49
-143.3	-29.18
-142.3	-25.37
-142.26	-19.5
-141.98	60.37
-141.26	56.76
-140.58	-3.27
-140.4	-23.07
-140.13	-38.09
-139.49	-44.21
-136.78	-43.44
-135.87	-43.3
-134.6	-43.27
-132.79	-43.36
-131.7	-43.44
-131.34	-43.47
-130.98	-43.49
-130.62	-43.52
-130.25	-43.54
-129.89	-43.57
-129.17	-43.61
-127.72	-43.66
-126.18	-43.67
-123.01	-43.53
-122.64	-43.5
-122.28	-43.47
-121.92	-43.44
-121.56	-43.41
-121.2	-43.37
-120.47	-43.3
-119.75	-43.22
-117.21	-42.89
-116.49	-42.79
-116.12	-42.73
-112.95	-42.2
-110.33	-41.69
-109.96	-41.61
-109.24	-41.45
-108.88	-41.37
-106.34	-40.77
-105.98	-40.68
-104.17	-40.23
-103.8	-40.14
-103.44	-40.05
-101.27	-39.53
-99.09	-39.03
-98.73	-38.95
-98.37	-38.86
-97.64	-38.7
-97.28	-38.62
-96.56	-38.46
-95.83	-38.3
-95.11	-38.14
-94.38	-37.98
-93.66	-37.82
-92.93	-37.67
-88.95	-36.8
-87.86	-36.55
-87.5	-36.47
-87.14	-36.38
-86.41	-36.21
-86.05	-36.12
-85.69	-36.03
-83.88	-35.54
-83.24	-35.34
-83.15	-35.31
-82.43	-35.05
-82.07	-34.9
-81.34	-34.56
-80.98	-34.35
-80.62	-34.12
-79.89	-33.62
-79.53	-33.39
-79.44	-33.34
-79.17	-33.19
-78.8	-33.01
-78.44	-32.84
-77.72	-32.5
-77.36	-32.33
-76.99	-32.14
-75.91	-31.42
-75.72	-31.26
-75.54	-31.06
-74.64	-26.06
-74.55	-19.26
-74.37	-10.79
-73.73	63.2
-73.46	60.01
-73.37	42.77
-73.19	16.3
-73.01	-3.09
-72.74	-25.39
-72.64	-29.87
-72.37	-32.19
-71.92	-37.32
-71.74	-40.41
-71.56	-42.4
-71.2	-42.18
-70.47	-41.8
-70.11	-41.69
-69.75	-41.66
-68.75	-42.35
-68.12	-48.48
-67.93	-49.3
-66.3	-52.01
-64.13	-55.88
-63.95	-56.2
-61.23	-60.5
-58.33	-63.78
-58.15	-63.97
-55.98	-66.19
-54.98	-67.15
-54.53	-67.56
-51.36	-70.26
-51.27	-70.34
-49.09	-72.12
-48.46	-72.54
-46.2	-73.51
-45.38	-73.81
-44.75	-74.05
-42.93	-74.79
-41.21	-75.58
-37.05	-77.11
-32.07	-77.66
-30.25	-77.79
-29.53	-77.84
-28.89	-77.89
-28.8	-77.9
-28.44	-77.92
-28.08	-77.95
-27.36	-78
-26.63	-78.06
-25.91	-78.12
-21.74	-78.58
-18.66	-79.02
-17.93	-79.12
-17.21	-79.22
-13.95	-79.53
-13.86	-79.53
-11.05	-79.52
-10.69	-79.49
-9.96	-79.43
-9.24	-79.35
-8.88	-79.31
-8.15	-79.22
-7.52	-79.14
