#FILENAME                LAYER  MTYPE  ETYPE  XOFFSET  YOFFSET  ZOFFSET  OFFSET_TYPE  AXON_PAR  BASAL_PAR  APICAL_PAR
spines/bouton_0014.swc 1 4 0 -152.292 -77.793 -359.251 R NULL NULL NULL
spines/spine_0014.swc 1 2 0 -152.292 -77.793 -359.251 R NULL NULL NULL
spines/bouton_0015.swc 1 4 0 -151.815 -77.364 -358.573 R NULL NULL NULL
spines/spine_0015.swc 1 2 0 -151.815 -77.364 -358.573 R NULL NULL NULL
spines/bouton_0016.swc 1 4 0 -151.087 -76.707 -357.536 R NULL NULL NULL
spines/spine_0016.swc 1 2 0 -151.087 -76.707 -357.536 R NULL NULL NULL
spines/bouton_0017.swc 1 4 0 -150.497 -76.176 -356.697 R NULL NULL NULL
spines/spine_0017.swc 1 2 0 -150.497 -76.176 -356.697 R NULL NULL NULL
spines/bouton_0018.swc 1 4 0 -149.832 -73.94 -354.978 R NULL NULL NULL
spines/spine_0018.swc 1 2 0 -149.832 -73.94 -354.978 R NULL NULL NULL
spines/bouton_0019.swc 1 4 0 -149.002 -71.151 -352.834 R NULL NULL NULL
spines/spine_0019.swc 1 2 0 -149.002 -71.151 -352.834 R NULL NULL NULL
spines/bouton_0020.swc 1 4 0 -148.662 -70.008 -351.957 R NULL NULL NULL
spines/spine_0020.swc 1 2 0 -148.662 -70.008 -351.957 R NULL NULL NULL
spines/bouton_0021.swc 1 4 0 -148.37 -69.026 -351.202 R NULL NULL NULL
spines/spine_0021.swc 1 2 0 -148.37 -69.026 -351.202 R NULL NULL NULL
spines/bouton_0022.swc 1 4 0 -148.316 -68.842 -351.061 R NULL NULL NULL
spines/spine_0022.swc 1 2 0 -148.316 -68.842 -351.061 R NULL NULL NULL
spines/bouton_0023.swc 1 4 0 -148.042 -67.922 -350.353 R NULL NULL NULL
spines/spine_0023.swc 1 2 0 -148.042 -67.922 -350.353 R NULL NULL NULL
spines/bouton_0024.swc 1 4 0 -147.846 -67.263 -349.847 R NULL NULL NULL
spines/spine_0024.swc 1 2 0 -147.846 -67.263 -349.847 R NULL NULL NULL
spines/bouton_0025.swc 1 4 0 -146.865 -66.113 -347.616 R NULL NULL NULL
spines/spine_0025.swc 1 2 0 -146.865 -66.113 -347.616 R NULL NULL NULL
spines/bouton_0026.swc 1 4 0 -146.765 -65.996 -347.388 R NULL NULL NULL
spines/spine_0026.swc 1 2 0 -146.765 -65.996 -347.388 R NULL NULL NULL
spines/bouton_0027.swc 1 4 0 -145.464 -64.471 -344.428 R NULL NULL NULL
spines/spine_0027.swc 1 2 0 -145.464 -64.471 -344.428 R NULL NULL NULL
spines/bouton_0028.swc 1 4 0 -145.202 -64.164 -343.833 R NULL NULL NULL
spines/spine_0028.swc 1 2 0 -145.202 -64.164 -343.833 R NULL NULL NULL
spines/bouton_0029.swc 1 4 0 -144.675 -63.546 -342.634 R NULL NULL NULL
spines/spine_0029.swc 1 2 0 -144.675 -63.546 -342.634 R NULL NULL NULL
spines/bouton_0030.swc 1 4 0 -144.391 -63.213 -341.989 R NULL NULL NULL
spines/spine_0030.swc 1 2 0 -144.391 -63.213 -341.989 R NULL NULL NULL
spines/bouton_0031.swc 1 4 0 -143.643 -62.336 -340.286 R NULL NULL NULL
spines/spine_0031.swc 1 2 0 -143.643 -62.336 -340.286 R NULL NULL NULL
spines/bouton_0032.swc 1 4 0 -143.165 -61.623 -339.281 R NULL NULL NULL
spines/spine_0032.swc 1 2 0 -143.165 -61.623 -339.281 R NULL NULL NULL
spines/bouton_0033.swc 1 4 0 -142.383 -60.455 -337.634 R NULL NULL NULL
spines/spine_0033.swc 1 2 0 -142.383 -60.455 -337.634 R NULL NULL NULL
spines/bouton_0034.swc 1 4 0 -142.017 -59.908 -336.864 R NULL NULL NULL
spines/spine_0034.swc 1 2 0 -142.017 -59.908 -336.864 R NULL NULL NULL
spines/bouton_0035.swc 1 4 0 -141.48 -59.107 -335.735 R NULL NULL NULL
spines/spine_0035.swc 1 2 0 -141.48 -59.107 -335.735 R NULL NULL NULL
spines/bouton_0036.swc 1 4 0 -141.24 -58.748 -335.229 R NULL NULL NULL
spines/spine_0036.swc 1 2 0 -141.24 -58.748 -335.229 R NULL NULL NULL
spines/bouton_0037.swc 1 4 0 -140.558 -57.731 -333.795 R NULL NULL NULL
spines/spine_0037.swc 1 2 0 -140.558 -57.731 -333.795 R NULL NULL NULL
spines/bouton_0038.swc 1 4 0 -140.416 -57.519 -333.496 R NULL NULL NULL
spines/spine_0038.swc 1 2 0 -140.416 -57.519 -333.496 R NULL NULL NULL
spines/bouton_0039.swc 1 4 0 -139.809 -56.612 -332.218 R NULL NULL NULL
spines/spine_0039.swc 1 2 0 -139.809 -56.612 -332.218 R NULL NULL NULL
spines/bouton_0040.swc 1 4 0 -139.47 -56.106 -331.505 R NULL NULL NULL
spines/spine_0040.swc 1 2 0 -139.47 -56.106 -331.505 R NULL NULL NULL
spines/bouton_0041.swc 1 4 0 -138.895 -55.737 -330.318 R NULL NULL NULL
spines/spine_0041.swc 1 2 0 -138.895 -55.737 -330.318 R NULL NULL NULL
spines/bouton_0042.swc 1 4 0 -138.373 -55.403 -329.241 R NULL NULL NULL
spines/spine_0042.swc 1 2 0 -138.373 -55.403 -329.241 R NULL NULL NULL
spines/bouton_0043.swc 1 4 0 -137.931 -55.119 -328.329 R NULL NULL NULL
spines/spine_0043.swc 1 2 0 -137.931 -55.119 -328.329 R NULL NULL NULL
spines/bouton_0044.swc 1 4 0 -136.592 -54.261 -325.568 R NULL NULL NULL
spines/spine_0044.swc 1 2 0 -136.592 -54.261 -325.568 R NULL NULL NULL
spines/bouton_0045.swc 1 4 0 -136.313 -54.082 -324.991 R NULL NULL NULL
spines/spine_0045.swc 1 2 0 -136.313 -54.082 -324.991 R NULL NULL NULL
spines/bouton_0046.swc 1 4 0 -135.759 -53.728 -323.849 R NULL NULL NULL
spines/spine_0046.swc 1 2 0 -135.759 -53.728 -323.849 R NULL NULL NULL
spines/bouton_0047.swc 1 4 0 -135.115 -53.315 -322.521 R NULL NULL NULL
spines/spine_0047.swc 1 2 0 -135.115 -53.315 -322.521 R NULL NULL NULL
spines/bouton_0048.swc 1 4 0 -134.62 -52.998 -321.499 R NULL NULL NULL
spines/spine_0048.swc 1 2 0 -134.62 -52.998 -321.499 R NULL NULL NULL
spines/bouton_0049.swc 1 4 0 -133.954 -53.009 -319.465 R NULL NULL NULL
spines/spine_0049.swc 1 2 0 -133.954 -53.009 -319.465 R NULL NULL NULL
spines/bouton_0050.swc 1 4 0 -133.392 -53.019 -317.752 R NULL NULL NULL
spines/spine_0050.swc 1 2 0 -133.392 -53.019 -317.752 R NULL NULL NULL
spines/bouton_0051.swc 1 4 0 -133.219 -53.022 -317.223 R NULL NULL NULL
spines/spine_0051.swc 1 2 0 -133.219 -53.022 -317.223 R NULL NULL NULL
spines/bouton_0052.swc 1 4 0 -132.803 -53.029 -315.955 R NULL NULL NULL
spines/spine_0052.swc 1 2 0 -132.803 -53.029 -315.955 R NULL NULL NULL
spines/bouton_0053.swc 1 4 0 -132.293 -53.038 -314.396 R NULL NULL NULL
spines/spine_0053.swc 1 2 0 -132.293 -53.038 -314.396 R NULL NULL NULL
spines/bouton_0054.swc 1 4 0 -131.794 -53.046 -312.876 R NULL NULL NULL
spines/spine_0054.swc 1 2 0 -131.794 -53.046 -312.876 R NULL NULL NULL
spines/bouton_0055.swc 1 4 0 -131.514 -53.051 -312.021 R NULL NULL NULL
spines/spine_0055.swc 1 2 0 -131.514 -53.051 -312.021 R NULL NULL NULL
spines/bouton_0056.swc 1 4 0 -131.267 -53.055 -311.265 R NULL NULL NULL
spines/spine_0056.swc 1 2 0 -131.267 -53.055 -311.265 R NULL NULL NULL
spines/bouton_0057.swc 1 4 0 -131.025 -53.059 -310.528 R NULL NULL NULL
spines/spine_0057.swc 1 2 0 -131.025 -53.059 -310.528 R NULL NULL NULL
spines/bouton_0058.swc 1 4 0 -131.375 -52.878 -308.068 R NULL NULL NULL
spines/spine_0058.swc 1 2 0 -131.375 -52.878 -308.068 R NULL NULL NULL
spines/bouton_0059.swc 1 4 0 -131.525 -52.801 -307.018 R NULL NULL NULL
spines/spine_0059.swc 1 2 0 -131.525 -52.801 -307.018 R NULL NULL NULL
spines/bouton_0060.swc 1 4 0 -131.658 -52.732 -306.085 R NULL NULL NULL
spines/spine_0060.swc 1 2 0 -131.658 -52.732 -306.085 R NULL NULL NULL
spines/bouton_0061.swc 1 4 0 -131.889 -52.612 -304.461 R NULL NULL NULL
spines/spine_0061.swc 1 2 0 -131.889 -52.612 -304.461 R NULL NULL NULL
spines/bouton_0062.swc 1 4 0 -132.12 -52.492 -302.835 R NULL NULL NULL
spines/spine_0062.swc 1 2 0 -132.12 -52.492 -302.835 R NULL NULL NULL
spines/bouton_0063.swc 1 4 0 -132.162 -52.471 -302.547 R NULL NULL NULL
spines/spine_0063.swc 1 2 0 -132.162 -52.471 -302.547 R NULL NULL NULL
spines/bouton_0064.swc 1 4 0 -132.338 -52.38 -301.31 R NULL NULL NULL
spines/spine_0064.swc 1 2 0 -132.338 -52.38 -301.31 R NULL NULL NULL
spines/bouton_0065.swc 1 4 0 -132.648 -52.219 -299.129 R NULL NULL NULL
spines/spine_0065.swc 1 2 0 -132.648 -52.219 -299.129 R NULL NULL NULL
spines/bouton_0066.swc 1 4 0 -132.568 -51.964 -297.578 R NULL NULL NULL
spines/spine_0066.swc 1 2 0 -132.568 -51.964 -297.578 R NULL NULL NULL
spines/bouton_0067.swc 1 4 0 -132.457 -51.606 -295.408 R NULL NULL NULL
spines/spine_0067.swc 1 2 0 -132.457 -51.606 -295.408 R NULL NULL NULL
spines/bouton_0068.swc 1 4 0 -132.42 -51.489 -294.694 R NULL NULL NULL
spines/spine_0068.swc 1 2 0 -132.42 -51.489 -294.694 R NULL NULL NULL
spines/bouton_0069.swc 1 4 0 -132.28 -51.039 -291.96 R NULL NULL NULL
spines/spine_0069.swc 1 2 0 -132.28 -51.039 -291.96 R NULL NULL NULL
pines/bouton_0070.swc 1 4 0 -132.207 -50.804 -290.535 R NULL NULL NULL
pines/spine_0070.swc 1 2 0 -132.207 -50.804 -290.535 R NULL NULL NULL
spines/bouton_0071.swc 1 4 0 -132.16 -50.654 -289.623 R NULL NULL NULL
spines/spine_0071.swc 1 2 0 -132.16 -50.654 -289.623 R NULL NULL NULL
spines/bouton_0072.swc 1 4 0 -131.848 -49.966 -286.412 R NULL NULL NULL
spines/spine_0072.swc 1 2 0 -131.848 -49.966 -286.412 R NULL NULL NULL
spines/bouton_0073.swc 1 4 0 -131.538 -49.418 -284.479 R NULL NULL NULL
spines/spine_0073.swc 1 2 0 -131.538 -49.418 -284.479 R NULL NULL NULL
spines/bouton_0074.swc 1 4 0 -131.377 -49.134 -283.476 R NULL NULL NULL
spines/spine_0074.swc 1 2 0 -131.377 -49.134 -283.476 R NULL NULL NULL
spines/bouton_0075.swc 1 4 0 -131.01 -48.487 -281.19 R NULL NULL NULL
spines/spine_0075.swc 1 2 0 -131.01 -48.487 -281.19 R NULL NULL NULL
spines/bouton_0076.swc 1 4 0 -130.827 -48.164 -280.051 R NULL NULL NULL
spines/spine_0076.swc 1 2 0 -130.827 -48.164 -280.051 R NULL NULL NULL
spines/bouton_0077.swc 1 4 0 -130.732 -47.998 -279.465 R NULL NULL NULL
spines/spine_0077.swc 1 2 0 -130.732 -47.998 -279.465 R NULL NULL NULL
spines/bouton_0078.swc 1 4 0 -130.382 -47.381 -277.284 R NULL NULL NULL
spines/spine_0078.swc 1 2 0 -130.382 -47.381 -277.284 R NULL NULL NULL
spines/bouton_0079.swc 1 4 0 -129.873 -46.881 -275.381 R NULL NULL NULL
spines/spine_0079.swc 1 2 0 -129.873 -46.881 -275.381 R NULL NULL NULL
spines/bouton_0080.swc 1 4 0 -129.579 -46.636 -274.417 R NULL NULL NULL
spines/spine_0080.swc 1 2 0 -129.579 -46.636 -274.417 R NULL NULL NULL
spines/bouton_0081.swc 1 4 0 -129.285 -46.391 -273.454 R NULL NULL NULL
spines/spine_0081.swc 1 2 0 -129.285 -46.391 -273.454 R NULL NULL NULL
spines/bouton_0082.swc 1 4 0 -129.024 -46.173 -272.599 R NULL NULL NULL
spines/spine_0082.swc 1 2 0 -129.024 -46.173 -272.599 R NULL NULL NULL
spines/bouton_0083.swc 1 4 0 -128.456 -45.7 -270.74 R NULL NULL NULL
spines/spine_0083.swc 1 2 0 -128.456 -45.7 -270.74 R NULL NULL NULL
spines/bouton_0084.swc 1 4 0 -128.304 -45.573 -270.241 R NULL NULL NULL
spines/spine_0084.swc 1 2 0 -128.304 -45.573 -270.241 R NULL NULL NULL
spines/bouton_0085.swc 1 4 0 -127.732 -45.096 -268.366 R NULL NULL NULL
spines/spine_0085.swc 1 2 0 -127.732 -45.096 -268.366 R NULL NULL NULL
spines/bouton_0086.swc 1 4 0 -127.48 -44.886 -267.542 R NULL NULL NULL
spines/spine_0086.swc 1 2 0 -127.48 -44.886 -267.542 R NULL NULL NULL
spines/bouton_0087.swc 1 4 0 -127.027 -44.508 -266.057 R NULL NULL NULL
spines/spine_0087.swc 1 2 0 -127.027 -44.508 -266.057 R NULL NULL NULL
spines/bouton_0088.swc 1 4 0 -126.228 -43.894 -264.112 R NULL NULL NULL
spines/spine_0088.swc 1 2 0 -126.228 -43.894 -264.112 R NULL NULL NULL
spines/bouton_0089.swc 1 4 0 -125.385 -43.246 -262.062 R NULL NULL NULL
spines/spine_0089.swc 1 2 0 -125.385 -43.246 -262.062 R NULL NULL NULL
spines/bouton_0090.swc 1 4 0 -125.015 -42.962 -261.162 R NULL NULL NULL
spines/spine_0090.swc 1 2 0 -125.015 -42.962 -261.162 R NULL NULL NULL
spines/bouton_0091.swc 1 4 0 -124.143 -42.292 -259.038 R NULL NULL NULL
spines/spine_0091.swc 1 2 0 -124.143 -42.292 -259.038 R NULL NULL NULL
spines/bouton_0092.swc 1 4 0 -123.796 -42.025 -258.193 R NULL NULL NULL
spines/spine_0092.swc 1 2 0 -123.796 -42.025 -258.193 R NULL NULL NULL
spines/bouton_0093.swc 1 4 0 -123.2 -41.567 -256.743 R NULL NULL NULL
spines/spine_0093.swc 1 2 0 -123.2 -41.567 -256.743 R NULL NULL NULL
spines/bouton_0094.swc 1 4 0 -123.12 -41.506 -256.549 R NULL NULL NULL
spines/spine_0094.swc 1 2 0 -123.12 -41.506 -256.549 R NULL NULL NULL
spines/bouton_0095.swc 1 4 0 -122.068 -40.208 -253.538 R NULL NULL NULL
spines/spine_0095.swc 1 2 0 -122.068 -40.208 -253.538 R NULL NULL NULL
spines/bouton_0096.swc 1 4 0 -121.795 -39.819 -252.709 R NULL NULL NULL
spines/spine_0096.swc 1 2 0 -121.795 -39.819 -252.709 R NULL NULL NULL
spines/bouton_0097.swc 1 4 0 -121.531 -39.443 -251.906 R NULL NULL NULL
spines/spine_0097.swc 1 2 0 -121.531 -39.443 -251.906 R NULL NULL NULL
spines/bouton_0098.swc 1 4 0 -120.703 -38.266 -249.393 R NULL NULL NULL
spines/spine_0098.swc 1 2 0 -120.703 -38.266 -249.393 R NULL NULL NULL
spines/bouton_0099.swc 1 4 0 -120.286 -37.672 -248.125 R NULL NULL NULL
spines/spine_0099.swc 1 2 0 -120.286 -37.672 -248.125 R NULL NULL NULL
spines/bouton_0100.swc 1 4 0 -120.004 -37.271 -247.269 R NULL NULL NULL
spines/spine_0100.swc 1 2 0 -120.004 -37.271 -247.269 R NULL NULL NULL
spines/bouton_0101.swc 1 4 0 -119.857 -37.061 -246.822 R NULL NULL NULL
spines/spine_0101.swc 1 2 0 -119.857 -37.061 -246.822 R NULL NULL NULL
spines/bouton_0102.swc 1 4 0 -119.52 -36.582 -245.799 R NULL NULL NULL
spines/spine_0102.swc 1 2 0 -119.52 -36.582 -245.799 R NULL NULL NULL
spines/bouton_0103.swc 1 4 0 -119.067 -35.152 -243.86 R NULL NULL NULL
spines/spine_0103.swc 1 2 0 -119.067 -35.152 -243.86 R NULL NULL NULL
spines/bouton_0104.swc 1 4 0 -118.786 -34.264 -242.656 R NULL NULL NULL
spines/spine_0104.swc 1 2 0 -118.786 -34.264 -242.656 R NULL NULL NULL
spines/bouton_0105.swc 1 4 0 -118.689 -33.957 -242.24 R NULL NULL NULL
spines/spine_0105.swc 1 2 0 -118.689 -33.957 -242.24 R NULL NULL NULL
spines/bouton_0106.swc 1 4 0 -118.257 -32.592 -240.389 R NULL NULL NULL
spines/spine_0106.swc 1 2 0 -118.257 -32.592 -240.389 R NULL NULL NULL
spines/bouton_0107.swc 1 4 0 -118.023 -31.853 -239.387 R NULL NULL NULL
spines/spine_0107.swc 1 2 0 -118.023 -31.853 -239.387 R NULL NULL NULL
spines/bouton_0108.swc 1 4 0 -117.725 -30.913 -238.112 R NULL NULL NULL
spines/spine_0108.swc 1 2 0 -117.725 -30.913 -238.112 R NULL NULL NULL
spines/bouton_0109.swc 1 4 0 -117.66 -30.707 -237.833 R NULL NULL NULL
spines/spine_0109.swc 1 2 0 -117.66 -30.707 -237.833 R NULL NULL NULL
spines/bouton_0110.swc 1 4 0 -117.389 -29.852 -236.674 R NULL NULL NULL
spines/spine_0110.swc 1 2 0 -117.389 -29.852 -236.674 R NULL NULL NULL
spines/bouton_0111.swc 1 4 0 -116.568 -28.509 -233.727 R NULL NULL NULL
spines/spine_0111.swc 1 2 0 -116.568 -28.509 -233.727 R NULL NULL NULL
spines/bouton_0112.swc 1 4 0 -115.698 -27.087 -230.605 R NULL NULL NULL
spines/spine_0112.swc 1 2 0 -115.698 -27.087 -230.605 R NULL NULL NULL
spines/bouton_0113.swc 1 4 0 -115.565 -26.87 -230.128 R NULL NULL NULL
spines/spine_0113.swc 1 2 0 -115.565 -26.87 -230.128 R NULL NULL NULL
spines/bouton_0114.swc 1 4 0 -115.082 -26.079 -228.393 R NULL NULL NULL
spines/spine_0114.swc 1 2 0 -115.082 -26.079 -228.393 R NULL NULL NULL
spines/bouton_0115.swc 1 4 0 -114.903 -25.787 -227.752 R NULL NULL NULL
spines/spine_0115.swc 1 2 0 -114.903 -25.787 -227.752 R NULL NULL NULL
spines/bouton_0116.swc 1 4 0 -114.426 -24.355 -225.243 R NULL NULL NULL
spines/spine_0116.swc 1 2 0 -114.426 -24.355 -225.243 R NULL NULL NULL
spines/bouton_0117.swc 1 4 0 -114.341 -23.785 -224.412 R NULL NULL NULL
spines/spine_0117.swc 1 2 0 -114.341 -23.785 -224.412 R NULL NULL NULL
spines/bouton_0118.swc 1 4 0 -114.28 -23.376 -223.816 R NULL NULL NULL
spines/spine_0118.swc 1 2 0 -114.28 -23.376 -223.816 R NULL NULL NULL
spines/bouton_0119.swc 1 4 0 -114.177 -22.68 -222.801 R NULL NULL NULL
spines/spine_0119.swc 1 2 0 -114.177 -22.68 -222.801 R NULL NULL NULL
spines/bouton_0120.swc 1 4 0 -113.976 -21.327 -220.829 R NULL NULL NULL
spines/spine_0120.swc 1 2 0 -113.976 -21.327 -220.829 R NULL NULL NULL
spines/bouton_0121.swc 1 4 0 -113.864 -20.578 -219.737 R NULL NULL NULL
spines/spine_0121.swc 1 2 0 -113.864 -20.578 -219.737 R NULL NULL NULL
spines/bouton_0122.swc 1 4 0 -113.747 -19.791 -218.588 R NULL NULL NULL
spines/spine_0122.swc 1 2 0 -113.747 -19.791 -218.588 R NULL NULL NULL
spines/bouton_0123.swc 1 4 0 -113.587 -18.715 -217.02 R NULL NULL NULL
spines/spine_0123.swc 1 2 0 -113.587 -18.715 -217.02 R NULL NULL NULL
spines/bouton_0124.swc 1 4 0 -112.758 -18.175 -215.794 R NULL NULL NULL
spines/spine_0124.swc 1 2 0 -112.758 -18.175 -215.794 R NULL NULL NULL
spines/bouton_0125.swc 1 4 0 -112.061 -17.721 -214.764 R NULL NULL NULL
spines/spine_0125.swc 1 2 0 -112.061 -17.721 -214.764 R NULL NULL NULL
spines/bouton_0126.swc 1 4 0 -111.218 -17.173 -213.519 R NULL NULL NULL
spines/spine_0126.swc 1 2 0 -111.218 -17.173 -213.519 R NULL NULL NULL
spines/bouton_0127.swc 1 4 0 -110.418 -16.652 -212.337 R NULL NULL NULL
spines/spine_0127.swc 1 2 0 -110.418 -16.652 -212.337 R NULL NULL NULL
spines/bouton_0128.swc 1 4 0 -110.0 -16.38 -211.719 R NULL NULL NULL
spines/spine_0128.swc 1 2 0 -110.0 -16.38 -211.719 R NULL NULL NULL
spines/bouton_0129.swc 1 4 0 -109.309 -15.93 -210.699 R NULL NULL NULL
spines/spine_0129.swc 1 2 0 -109.309 -15.93 -210.699 R NULL NULL NULL
spines/bouton_0130.swc 1 4 0 -108.328 -15.291 -209.248 R NULL NULL NULL
spines/spine_0130.swc 1 2 0 -108.328 -15.291 -209.248 R NULL NULL NULL
spines/bouton_0131.swc 1 4 0 -108.031 -15.098 -208.809 R NULL NULL NULL
spines/spine_0131.swc 1 2 0 -108.031 -15.098 -208.809 R NULL NULL NULL
spines/bouton_0132.swc 1 4 0 -107.515 -14.762 -208.047 R NULL NULL NULL
spines/spine_0132.swc 1 2 0 -107.515 -14.762 -208.047 R NULL NULL NULL
spines/bouton_0133.swc 1 4 0 -106.112 -15.06 -206.013 R NULL NULL NULL
spines/spine_0133.swc 1 2 0 -106.112 -15.06 -206.013 R NULL NULL NULL
spines/bouton_0134.swc 1 4 0 -105.495 -15.191 -205.117 R NULL NULL NULL
spines/spine_0134.swc 1 2 0 -105.495 -15.191 -205.117 R NULL NULL NULL
spines/bouton_0135.swc 1 4 0 -104.979 -15.3 -204.369 R NULL NULL NULL
spines/spine_0135.swc 1 2 0 -104.979 -15.3 -204.369 R NULL NULL NULL
spines/bouton_0136.swc 1 4 0 -103.541 -15.605 -202.283 R NULL NULL NULL
spines/spine_0136.swc 1 2 0 -103.541 -15.605 -202.283 R NULL NULL NULL
spines/bouton_0137.swc 1 4 0 -102.69 -15.785 -201.048 R NULL NULL NULL
spines/spine_0137.swc 1 2 0 -102.69 -15.785 -201.048 R NULL NULL NULL
spines/bouton_0138.swc 1 4 0 -102.459 -15.834 -200.713 R NULL NULL NULL
spines/spine_0138.swc 1 2 0 -102.459 -15.834 -200.713 R NULL NULL NULL
spines/bouton_0139.swc 1 4 0 -101.852 -15.963 -199.832 R NULL NULL NULL
spines/spine_0139.swc 1 2 0 -101.852 -15.963 -199.832 R NULL NULL NULL
spines/bouton_0140.swc 1 4 0 -101.016 -16.14 -198.62 R NULL NULL NULL
spines/spine_0140.swc 1 2 0 -101.016 -16.14 -198.62 R NULL NULL NULL
spines/bouton_0141.swc 1 4 0 -99.599 -16.806 -196.059 R NULL NULL NULL
spines/spine_0141.swc 1 2 0 -99.599 -16.806 -196.059 R NULL NULL NULL
spines/bouton_0142.swc 1 4 0 -98.891 -17.138 -194.781 R NULL NULL NULL
spines/spine_0142.swc 1 2 0 -98.891 -17.138 -194.781 R NULL NULL NULL
spines/bouton_0143.swc 1 4 0 -97.602 -17.744 -192.453 R NULL NULL NULL
spines/spine_0143.swc 1 2 0 -97.602 -17.744 -192.453 R NULL NULL NULL
spines/bouton_0144.swc 1 4 0 -97.253 -17.908 -191.822 R NULL NULL NULL
spines/spine_0144.swc 1 2 0 -97.253 -17.908 -191.822 R NULL NULL NULL
spines/bouton_0145.swc 1 4 0 -96.78 -18.129 -190.969 R NULL NULL NULL
spines/spine_0145.swc 1 2 0 -96.78 -18.129 -190.969 R NULL NULL NULL
spines/bouton_0146.swc 1 4 0 -96.089 -18.454 -189.72 R NULL NULL NULL
spines/spine_0146.swc 1 2 0 -96.089 -18.454 -189.72 R NULL NULL NULL
spines/bouton_0147.swc 1 4 0 -94.685 -18.762 -187.513 R NULL NULL NULL
spines/spine_0147.swc 1 2 0 -94.685 -18.762 -187.513 R NULL NULL NULL
spines/bouton_0148.swc 1 4 0 -94.259 -18.793 -186.903 R NULL NULL NULL
spines/spine_0148.swc 1 2 0 -94.259 -18.793 -186.903 R NULL NULL NULL
spines/bouton_0149.swc 1 4 0 -93.687 -18.835 -186.082 R NULL NULL NULL
spines/spine_0149.swc 1 2 0 -93.687 -18.835 -186.082 R NULL NULL NULL
spines/bouton_0150.swc 1 4 0 -91.856 -18.968 -183.456 R NULL NULL NULL
spines/spine_0150.swc 1 2 0 -91.856 -18.968 -183.456 R NULL NULL NULL
spines/bouton_0151.swc 1 4 0 -91.441 -18.999 -182.861 R NULL NULL NULL
spines/spine_0151.swc 1 2 0 -91.441 -18.999 -182.861 R NULL NULL NULL
spines/bouton_0152.swc 1 4 0 -90.34 -19.079 -181.281 R NULL NULL NULL
spines/spine_0152.swc 1 2 0 -90.34 -19.079 -181.281 R NULL NULL NULL
spines/bouton_0153.swc 1 4 0 -90.115 -19.095 -180.959 R NULL NULL NULL
spines/spine_0153.swc 1 2 0 -90.115 -19.095 -180.959 R NULL NULL NULL
spines/bouton_0154.swc 1 4 0 -88.982 -19.178 -179.334 R NULL NULL NULL
spines/spine_0154.swc 1 2 0 -88.982 -19.178 -179.334 R NULL NULL NULL
